node1,node2
SLC45A3,AKR1B1
SLC45A3,GCK
SLC45A3,HK1
SLC45A3,HK2
SLC45A3,HK3
SLC45A3,HKDC1
SLC45A3,SLC2A1
SLC45A4,GPX1
SLC45A4,GPX2
SLC45A4,GSTP1
SLC45A4,GSTZ1
SLC45A4,MPO
SLC45A4,SOD1
SLC45A4,SOD2
SLC46A1,AOX1
SLC46A1,DHFR2
SLC46A1,DHFR
SLC46A1,F2
SLC46A1,FPGS
SLC46A1,GJA1
SLC46A1,HMOX1
SLC46A1,HMOX2
SLC46A1,INS
SLC46A1,MTHFR
SLC46A1,MTR
SLC46A1,OAS1
SLC46A1,PANX1
SLC46A1,RRM1
SLC46A1,RRM2B
SLC46A1,RRM2
SLC46A1,TCN2
SLC47A1,MTF1
SLC47A2,MTF1
SLC4A10,ACACA
SLC4A10,ACACB
SLC4A10,AHCYL2
SLC4A10,AKAP1
SLC4A10,ATP1A1
SLC4A10,ATP1A2
SLC4A10,ATP1A3
SLC4A10,ATP1A4
SLC4A10,ATP1B1
SLC4A10,ATP1B2
SLC4A10,ATP1B3
SLC4A10,ATP1B4
SLC4A10,BEST1
SLC4A10,BEST2
SLC4A10,BEST3
SLC4A10,BEST4
SLC4A10,CA10
SLC4A10,CA11
SLC4A10,CA12
SLC4A10,CA13
SLC4A10,CA1
SLC4A10,CA2
SLC4A10,CA3
SLC4A10,CA4
SLC4A10,CA5A
SLC4A10,CA5BP1
SLC4A10,CA5B
SLC4A10,CA6
SLC4A10,CA7
SLC4A10,CA8
SLC4A10,CA9
SLC4A10,CAD
SLC4A10,CFTR
SLC4A10,CLCC1
SLC4A10,CLCN1
SLC4A10,CLCN2
SLC4A10,CLCNKA
SLC4A10,CLCNKB
SLC4A10,CLTRN
SLC4A10,CPS1
SLC4A10,FXYD1
SLC4A10,FXYD2
SLC4A10,FXYD3
SLC4A10,FXYD4
SLC4A10,FXYD6
SLC4A10,FXYD7
SLC4A10,LPO
SLC4A10,MCCC1
SLC4A10,MCCC2
SLC4A10,MID1IP1
SLC4A10,NKAIN1
SLC4A10,NKAIN2
SLC4A10,NKAIN3
SLC4A10,NKAIN4
SLC4A10,PCCA
SLC4A10,PCCB
SLC4A10,PRDX6
SLC4A10,RRM1
SLC4A10,RRM2B
SLC4A10,RRM2
SLC4A10,SLC10A2
SLC4A10,SLC11A2
SLC4A10,SLC12A1
SLC4A10,SLC12A2
SLC4A10,SLC12A3
SLC4A10,SLC12A4
SLC4A10,SLC12A5
SLC4A10,SLC12A6
SLC4A10,SLC12A7
SLC4A10,SLC13A1
SLC4A10,SLC13A2
SLC4A10,SLC13A3
SLC4A10,SLC13A4
SLC4A10,SLC13A5
SLC4A10,SLC17A1
SLC4A10,SLC17A2
SLC4A10,SLC17A3
SLC4A10,SLC17A4
SLC4A10,SLC1A1
SLC4A10,SLC1A2
SLC4A10,SLC1A4
SLC4A10,SLC1A5
SLC4A10,SLC1A6
SLC4A10,SLC1A7
SLC4A10,SLC20A1
SLC4A10,SLC22A5
SLC4A10,SLC23A1
SLC4A10,SLC24A2
SLC4A10,SLC24A3
SLC4A10,SLC24A4
SLC4A10,SLC24A5
SLC4A10,SLC25A20
SLC4A10,SLC26A11
SLC4A10,SLC26A1
SLC4A10,SLC26A2
SLC4A10,SLC26A3
SLC4A10,SLC26A4
SLC4A10,SLC26A6
SLC4A10,SLC26A7
SLC4A10,SLC26A9
SLC4A10,SLC27A2
SLC4A10,SLC27A3
SLC4A10,SLC27A4
SLC4A10,SLC27A5
SLC4A10,SLC28A2
SLC4A10,SLC28A3
SLC4A10,SLC34A2
SLC4A10,SLC34A3
SLC4A10,SLC38A1
SLC4A10,SLC38A2
SLC4A10,SLC38A3
SLC4A10,SLC38A4
SLC4A10,SLC38A5
SLC4A10,SLC3A1
SLC4A10,SLC3A2
SLC4A10,SLC44A1
SLC4A10,SLC4A1
SLC4A10,SLC4A2
SLC4A10,SLC4A3
SLC4A10,SLC4A4
SLC4A10,SLC4A5
SLC4A10,SLC4A7
SLC4A10,SLC4A9
SLC4A10,SLC5A10
SLC4A10,SLC5A11
SLC4A10,SLC5A12
SLC4A10,SLC5A1
SLC4A10,SLC5A2
SLC4A10,SLC5A3
SLC4A10,SLC5A5
SLC4A10,SLC5A7
SLC4A10,SLC5A9
SLC4A10,SLC6A11
SLC4A10,SLC6A12
SLC4A10,SLC6A13
SLC4A10,SLC6A14
SLC4A10,SLC6A1
SLC4A10,SLC6A20
SLC4A10,SLC6A2
SLC4A10,SLC6A3
SLC4A10,SLC6A4
SLC4A10,SLC6A5
SLC4A10,SLC6A6
SLC4A10,SLC6A7
SLC4A10,SLC6A8
SLC4A10,SLC6A9
SLC4A10,SLC7A1
SLC4A10,SLC7A2
SLC4A10,SLC7A3
SLC4A10,SLC7A5
SLC4A10,SLC7A6
SLC4A10,SLC7A7
SLC4A10,SLC7A9
SLC4A10,SLC8A1
SLC4A10,SLC8A2
SLC4A10,SLC8A3
SLC4A10,SLC9A1
SLC4A10,SLC9A2
SLC4A10,SLC9A3
SLC4A10,SLC9A4
SLC4A10,SLC9A6
SLC4A10,SLC9A7
SLC4A10,SLC9A8
SLC4A10,SLC9A9
SLC4A10,SLCO1A2
SLC4A10,SLCO1B1
SLC4A10,SLCO1C1
SLC4A10,SLCO2A1
SLC4A10,SLCO2B1
SLC4A10,SLCO3A1
SLC4A10,SLCO4A1
SLC4A10,THRSP
SLC4A11,ATP1A1
SLC4A11,ATP1A2
SLC4A11,ATP1A3
SLC4A11,ATP1A4
SLC4A11,ATP1B1
SLC4A11,ATP1B2
SLC4A11,ATP1B3
SLC4A11,FXYD2
SLC4A11,NKAIN1
SLC4A11,NKAIN2
SLC4A11,NKAIN3
SLC4A11,NKAIN4
SLC4A11,SLC24A2
SLC4A11,SLC24A3
SLC4A11,SLC24A4
SLC4A11,SLC24A5
SLC4A11,SLC8A1
SLC4A11,SLC8A2
SLC4A1,ACACA
SLC4A1,ACACB
SLC4A1,ANO10
SLC4A1,ANO1
SLC4A1,ANO2
SLC4A1,ANO3
SLC4A1,ANO4
SLC4A1,ANO5
SLC4A1,ANO6
SLC4A1,ANO7
SLC4A1,ANO8
SLC4A1,ANO9
SLC4A1,ARHGEF9
SLC4A1,BEST1
SLC4A1,BEST2
SLC4A1,BEST3
SLC4A1,BEST4
SLC4A1,BSND
SLC4A1,CA12
SLC4A1,CA13
SLC4A1,CA14
SLC4A1,CA1
SLC4A1,CA2
SLC4A1,CA3
SLC4A1,CA4
SLC4A1,CA6
SLC4A1,CA7
SLC4A1,CA9
SLC4A1,CAD
SLC4A1,CFTR
SLC4A1,CLCA1
SLC4A1,CLCA2
SLC4A1,CLCA3P
SLC4A1,CLCA4
SLC4A1,CLCN1
SLC4A1,CLCN2
SLC4A1,CLCNKA
SLC4A1,CLCNKB
SLC4A1,CLTRN
SLC4A1,GABRA1
SLC4A1,GABRA2
SLC4A1,GABRA3
SLC4A1,GABRA4
SLC4A1,GABRA5
SLC4A1,GABRA6
SLC4A1,GABRB1
SLC4A1,GABRB2
SLC4A1,GABRB3
SLC4A1,GABRG2
SLC4A1,GABRG3
SLC4A1,GABRQ
SLC4A1,GABRR1
SLC4A1,GABRR2
SLC4A1,GABRR3
SLC4A1,GLRA1
SLC4A1,GLRA2
SLC4A1,GLRA3
SLC4A1,GLRB
SLC4A1,LPO
SLC4A1,PRDX6
SLC4A1,RRM1
SLC4A1,RRM2B
SLC4A1,RRM2
SLC4A1,SLC11A2
SLC4A1,SLC12A1
SLC4A1,SLC12A3
SLC4A1,SLC12A4
SLC4A1,SLC12A5
SLC4A1,SLC12A6
SLC4A1,SLC12A7
SLC4A1,SLC13A3
SLC4A1,SLC26A11
SLC4A1,SLC26A1
SLC4A1,SLC26A2
SLC4A1,SLC26A3
SLC4A1,SLC26A4
SLC4A1,SLC26A7
SLC4A1,SLC26A9
SLC4A1,SLC4A10
SLC4A1,SLC4A7
SLC4A1,SLC4A8
SLC4A1,SLC6A14
SLC4A1,SLC6A20
SLC4A1,SLC6A5
SLC4A1,SLC6A6
SLC4A1,SLC7A9
SLC4A1,SLCO1A2
SLC4A1,SLCO1B1
SLC4A1,SLCO1C1
SLC4A1,SLCO2A1
SLC4A1,SLCO2B1
SLC4A1,SLCO3A1
SLC4A1,SLCO4A1
SLC4A1,TTYH1
SLC4A1,TTYH2
SLC4A1,TTYH3
SLC4A2,ACACA
SLC4A2,ACACB
SLC4A2,ANO10
SLC4A2,ANO1
SLC4A2,ANO2
SLC4A2,ANO3
SLC4A2,ANO4
SLC4A2,ANO5
SLC4A2,ANO6
SLC4A2,ANO7
SLC4A2,ANO8
SLC4A2,ANO9
SLC4A2,ARHGEF9
SLC4A2,BEST1
SLC4A2,BEST2
SLC4A2,BEST3
SLC4A2,BEST4
SLC4A2,BSND
SLC4A2,CA12
SLC4A2,CA13
SLC4A2,CA14
SLC4A2,CA1
SLC4A2,CA2
SLC4A2,CA3
SLC4A2,CA4
SLC4A2,CA6
SLC4A2,CA7
SLC4A2,CA9
SLC4A2,CAD
SLC4A2,CFTR
SLC4A2,CLCA1
SLC4A2,CLCA2
SLC4A2,CLCA3P
SLC4A2,CLCA4
SLC4A2,CLCN1
SLC4A2,CLCN2
SLC4A2,CLCNKA
SLC4A2,CLCNKB
SLC4A2,CLTRN
SLC4A2,GABRA1
SLC4A2,GABRA2
SLC4A2,GABRA3
SLC4A2,GABRA4
SLC4A2,GABRA5
SLC4A2,GABRA6
SLC4A2,GABRB1
SLC4A2,GABRB2
SLC4A2,GABRB3
SLC4A2,GABRG2
SLC4A2,GABRG3
SLC4A2,GABRQ
SLC4A2,GABRR1
SLC4A2,GABRR2
SLC4A2,GABRR3
SLC4A2,GLRA1
SLC4A2,GLRA2
SLC4A2,GLRA3
SLC4A2,GLRB
SLC4A2,LPO
SLC4A2,PRDX6
SLC4A2,RRM1
SLC4A2,RRM2B
SLC4A2,RRM2
SLC4A2,SLC11A2
SLC4A2,SLC12A1
SLC4A2,SLC12A3
SLC4A2,SLC12A4
SLC4A2,SLC12A5
SLC4A2,SLC12A6
SLC4A2,SLC12A7
SLC4A2,SLC13A3
SLC4A2,SLC26A11
SLC4A2,SLC26A1
SLC4A2,SLC26A2
SLC4A2,SLC26A3
SLC4A2,SLC26A4
SLC4A2,SLC26A7
SLC4A2,SLC26A9
SLC4A2,SLC4A10
SLC4A2,SLC4A7
SLC4A2,SLC4A8
SLC4A2,SLC6A14
SLC4A2,SLC6A20
SLC4A2,SLC6A5
SLC4A2,SLC6A6
SLC4A2,SLC7A9
SLC4A2,SLCO1A2
SLC4A2,SLCO1B1
SLC4A2,SLCO1C1
SLC4A2,SLCO2A1
SLC4A2,SLCO2B1
SLC4A2,SLCO3A1
SLC4A2,SLCO4A1
SLC4A2,TTYH1
SLC4A2,TTYH2
SLC4A2,TTYH3
SLC4A3,ANO10
SLC4A3,ANO1
SLC4A3,ANO2
SLC4A3,ANO3
SLC4A3,ANO4
SLC4A3,ANO5
SLC4A3,ANO6
SLC4A3,ANO7
SLC4A3,ANO8
SLC4A3,ANO9
SLC4A3,ARHGEF9
SLC4A3,BEST1
SLC4A3,BEST2
SLC4A3,BEST3
SLC4A3,BEST4
SLC4A3,BSND
SLC4A3,CA12
SLC4A3,CA14
SLC4A3,CA4
SLC4A3,CA6
SLC4A3,CA9
SLC4A3,CFTR
SLC4A3,CLCA1
SLC4A3,CLCA2
SLC4A3,CLCA3P
SLC4A3,CLCA4
SLC4A3,CLCN1
SLC4A3,CLCN2
SLC4A3,CLCNKA
SLC4A3,CLCNKB
SLC4A3,GABRA1
SLC4A3,GABRA2
SLC4A3,GABRA3
SLC4A3,GABRA4
SLC4A3,GABRA5
SLC4A3,GABRA6
SLC4A3,GABRB1
SLC4A3,GABRB2
SLC4A3,GABRB3
SLC4A3,GABRG2
SLC4A3,GABRG3
SLC4A3,GABRQ
SLC4A3,GABRR1
SLC4A3,GABRR2
SLC4A3,GABRR3
SLC4A3,GLRA1
SLC4A3,GLRA2
SLC4A3,GLRA3
SLC4A3,GLRB
SLC4A3,SLC12A4
SLC4A3,SLC12A5
SLC4A3,SLC12A6
SLC4A3,SLC12A7
SLC4A3,SLC26A7
SLC4A3,SLC26A9
SLC4A3,SLC4A10
SLC4A3,SLC4A8
SLC4A3,TTYH1
SLC4A3,TTYH2
SLC4A3,TTYH3
SLC4A4,ACTN2
SLC4A4,ARL6IP5
SLC4A4,ASIC1
SLC4A4,ASIC2
SLC4A4,ASIC3
SLC4A4,ASIC4
SLC4A4,ASIC5
SLC4A4,CA12
SLC4A4,CA14
SLC4A4,CA4
SLC4A4,CA6
SLC4A4,CA9
SLC4A4,CALM1
SLC4A4,CAMK2A
SLC4A4,CAMK2B
SLC4A4,CAMK2D
SLC4A4,CAMK2G
SLC4A4,CHRNA3
SLC4A4,CHRNA4
SLC4A4,CHRNB2
SLC4A4,CHRNB4
SLC4A4,CHRND
SLC4A4,CHRNE
SLC4A4,CHRNG
SLC4A4,CNGA1
SLC4A4,CNGA2
SLC4A4,CNGA4
SLC4A4,CNGB1
SLC4A4,DLG1
SLC4A4,DLG2
SLC4A4,DLG3
SLC4A4,DLG4
SLC4A4,FGF11
SLC4A4,FGF12
SLC4A4,FGF13
SLC4A4,FGF14
SLC4A4,GRIA1
SLC4A4,GRIA2
SLC4A4,GRIA3
SLC4A4,GRIA4
SLC4A4,GRIK1
SLC4A4,GRIK2
SLC4A4,GRIN1
SLC4A4,GRIN2B
SLC4A4,GRIN2D
SLC4A4,HTR3A
SLC4A4,HTR3B
SLC4A4,HTR3C
SLC4A4,HTR3D
SLC4A4,HTR3E
SLC4A4,LRRC7
SLC4A4,MFSD2A
SLC4A4,MFSD4B
SLC4A4,NALCN
SLC4A4,NCOA1
SLC4A4,NCOA2
SLC4A4,NEFL
SLC4A4,NR1H4
SLC4A4,PDZD11
SLC4A4,RANGRF
SLC4A4,RSC1A1
SLC4A4,RUNX1
SLC4A4,RXRA
SLC4A4,SCN10A
SLC4A4,SCN11A
SLC4A4,SCN1A
SLC4A4,SCN1B
SLC4A4,SCN2A
SLC4A4,SCN2B
SLC4A4,SCN3A
SLC4A4,SCN3B
SLC4A4,SCN4A
SLC4A4,SCN4B
SLC4A4,SCN5A
SLC4A4,SCN7A
SLC4A4,SCN8A
SLC4A4,SCN9A
SLC4A4,SCNN1A
SLC4A4,SCNN1B
SLC4A4,SCNN1D
SLC4A4,SCNN1G
SLC4A4,SLC10A1
SLC4A4,SLC10A2
SLC4A4,SLC10A6
SLC4A4,SLC12A1
SLC4A4,SLC12A2
SLC4A4,SLC12A3
SLC4A4,SLC13A1
SLC4A4,SLC13A2
SLC4A4,SLC13A3
SLC4A4,SLC13A4
SLC4A4,SLC13A5
SLC4A4,SLC17A1
SLC4A4,SLC1A1
SLC4A4,SLC1A2
SLC4A4,SLC1A3
SLC4A4,SLC1A6
SLC4A4,SLC1A7
SLC4A4,SLC20A1
SLC4A4,SLC20A2
SLC4A4,SLC22A15
SLC4A4,SLC22A16
SLC4A4,SLC22A4
SLC4A4,SLC22A5
SLC4A4,SLC23A1
SLC4A4,SLC23A2
SLC4A4,SLC24A1
SLC4A4,SLC24A2
SLC4A4,SLC24A3
SLC4A4,SLC24A4
SLC4A4,SLC28A1
SLC4A4,SLC28A2
SLC4A4,SLC28A3
SLC4A4,SLC34A1
SLC4A4,SLC34A2
SLC4A4,SLC34A3
SLC4A4,SLC38A1
SLC4A4,SLC38A2
SLC4A4,SLC38A3
SLC4A4,SLC38A4
SLC4A4,SLC38A5
SLC4A4,SLC3A2
SLC4A4,SLC4A10
SLC4A4,SLC4A8
SLC4A4,SLC5A10
SLC4A4,SLC5A11
SLC4A4,SLC5A12
SLC4A4,SLC5A1
SLC4A4,SLC5A2
SLC4A4,SLC5A3
SLC4A4,SLC5A4
SLC4A4,SLC5A5
SLC4A4,SLC5A6
SLC4A4,SLC5A7
SLC4A4,SLC5A8
SLC4A4,SLC5A9
SLC4A4,SLC6A11
SLC4A4,SLC6A12
SLC4A4,SLC6A13
SLC4A4,SLC6A14
SLC4A4,SLC6A15
SLC4A4,SLC6A19
SLC4A4,SLC6A1
SLC4A4,SLC6A20
SLC4A4,SLC6A2
SLC4A4,SLC6A3
SLC4A4,SLC6A4
SLC4A4,SLC6A5
SLC4A4,SLC6A6
SLC4A4,SLC6A7
SLC4A4,SLC6A8
SLC4A4,SLC6A9
SLC4A4,SLC7A6
SLC4A4,SLC7A7
SLC4A4,SLC8A1
SLC4A4,SLC8A2
SLC4A4,SLC8A3
SLC4A4,SLC9A1
SLC4A4,SLC9A2
SLC4A4,SLC9A3
SLC4A4,SLC9A4
SLC4A4,SLC9A5
SLC4A4,SLC9B1
SLC4A4,SLC9C1
SLC4A4,SLC9C2
SLC4A4,SNTA1
SLC4A4,SNTB1
SLC4A4,SNTB2
SLC4A4,SRI
SLC4A4,TRPM4
SLC4A4,TRPM5
SLC4A4,UNC79
SLC4A4,UNC80
SLC4A5,ACACA
SLC4A5,ACACB
SLC4A5,ACTN2
SLC4A5,ARL6IP5
SLC4A5,ASIC1
SLC4A5,ASIC2
SLC4A5,ASIC3
SLC4A5,ASIC4
SLC4A5,ASIC5
SLC4A5,ATP1A1
SLC4A5,ATP1A2
SLC4A5,ATP1A3
SLC4A5,ATP1A4
SLC4A5,ATP1B1
SLC4A5,ATP1B2
SLC4A5,ATP1B3
SLC4A5,CA10
SLC4A5,CA11
SLC4A5,CA12
SLC4A5,CA13
SLC4A5,CA14
SLC4A5,CA1
SLC4A5,CA3
SLC4A5,CA4
SLC4A5,CA5A
SLC4A5,CA5BP1
SLC4A5,CA5B
SLC4A5,CA6
SLC4A5,CA7
SLC4A5,CA8
SLC4A5,CA9
SLC4A5,CAD
SLC4A5,CALM1
SLC4A5,CAMK2A
SLC4A5,CAMK2B
SLC4A5,CAMK2D
SLC4A5,CAMK2G
SLC4A5,CHRNA3
SLC4A5,CHRNA4
SLC4A5,CHRNB2
SLC4A5,CHRNB4
SLC4A5,CHRND
SLC4A5,CHRNE
SLC4A5,CHRNG
SLC4A5,CNGA1
SLC4A5,CNGA2
SLC4A5,CNGA4
SLC4A5,CNGB1
SLC4A5,CPS1
SLC4A5,DLG1
SLC4A5,DLG2
SLC4A5,DLG3
SLC4A5,DLG4
SLC4A5,FGF11
SLC4A5,FGF12
SLC4A5,FGF13
SLC4A5,FGF14
SLC4A5,FXYD2
SLC4A5,GRIA1
SLC4A5,GRIA2
SLC4A5,GRIA3
SLC4A5,GRIA4
SLC4A5,GRIK1
SLC4A5,GRIK2
SLC4A5,GRIN1
SLC4A5,GRIN2B
SLC4A5,GRIN2D
SLC4A5,HTR3A
SLC4A5,HTR3B
SLC4A5,HTR3C
SLC4A5,HTR3D
SLC4A5,HTR3E
SLC4A5,LRRC7
SLC4A5,MCCC1
SLC4A5,MCCC2
SLC4A5,MFSD2A
SLC4A5,MFSD4B
SLC4A5,NALCN
SLC4A5,NCOA1
SLC4A5,NCOA2
SLC4A5,NEFL
SLC4A5,NKAIN1
SLC4A5,NKAIN2
SLC4A5,NKAIN3
SLC4A5,NKAIN4
SLC4A5,NR1H4
SLC4A5,PCCA
SLC4A5,PCCB
SLC4A5,PDZD11
SLC4A5,RANGRF
SLC4A5,RSC1A1
SLC4A5,RUNX1
SLC4A5,RXRA
SLC4A5,SCN10A
SLC4A5,SCN11A
SLC4A5,SCN1A
SLC4A5,SCN1B
SLC4A5,SCN2A
SLC4A5,SCN2B
SLC4A5,SCN3A
SLC4A5,SCN3B
SLC4A5,SCN4A
SLC4A5,SCN4B
SLC4A5,SCN5A
SLC4A5,SCN7A
SLC4A5,SCN8A
SLC4A5,SCN9A
SLC4A5,SCNN1A
SLC4A5,SCNN1B
SLC4A5,SCNN1D
SLC4A5,SCNN1G
SLC4A5,SLC10A1
SLC4A5,SLC10A2
SLC4A5,SLC10A6
SLC4A5,SLC12A1
SLC4A5,SLC12A2
SLC4A5,SLC12A3
SLC4A5,SLC13A1
SLC4A5,SLC13A2
SLC4A5,SLC13A3
SLC4A5,SLC13A4
SLC4A5,SLC13A5
SLC4A5,SLC17A1
SLC4A5,SLC1A1
SLC4A5,SLC1A2
SLC4A5,SLC1A3
SLC4A5,SLC1A6
SLC4A5,SLC1A7
SLC4A5,SLC20A1
SLC4A5,SLC20A2
SLC4A5,SLC22A15
SLC4A5,SLC22A16
SLC4A5,SLC22A4
SLC4A5,SLC22A5
SLC4A5,SLC23A1
SLC4A5,SLC23A2
SLC4A5,SLC24A1
SLC4A5,SLC24A2
SLC4A5,SLC24A3
SLC4A5,SLC24A4
SLC4A5,SLC24A5
SLC4A5,SLC28A1
SLC4A5,SLC28A2
SLC4A5,SLC28A3
SLC4A5,SLC34A1
SLC4A5,SLC34A2
SLC4A5,SLC34A3
SLC4A5,SLC38A1
SLC4A5,SLC38A2
SLC4A5,SLC38A3
SLC4A5,SLC38A5
SLC4A5,SLC3A2
SLC4A5,SLC4A10
SLC4A5,SLC4A8
SLC4A5,SLC5A10
SLC4A5,SLC5A11
SLC4A5,SLC5A12
SLC4A5,SLC5A1
SLC4A5,SLC5A2
SLC4A5,SLC5A3
SLC4A5,SLC5A4
SLC4A5,SLC5A5
SLC4A5,SLC5A6
SLC4A5,SLC5A7
SLC4A5,SLC5A8
SLC4A5,SLC5A9
SLC4A5,SLC6A11
SLC4A5,SLC6A12
SLC4A5,SLC6A13
SLC4A5,SLC6A14
SLC4A5,SLC6A15
SLC4A5,SLC6A19
SLC4A5,SLC6A1
SLC4A5,SLC6A20
SLC4A5,SLC6A2
SLC4A5,SLC6A3
SLC4A5,SLC6A4
SLC4A5,SLC6A5
SLC4A5,SLC6A6
SLC4A5,SLC6A7
SLC4A5,SLC6A8
SLC4A5,SLC6A9
SLC4A5,SLC7A6
SLC4A5,SLC7A7
SLC4A5,SLC8A1
SLC4A5,SLC8A2
SLC4A5,SLC8A3
SLC4A5,SLC9A1
SLC4A5,SLC9A2
SLC4A5,SLC9A3
SLC4A5,SLC9A4
SLC4A5,SLC9A5
SLC4A5,SLC9B1
SLC4A5,SLC9C1
SLC4A5,SLC9C2
SLC4A5,SRI
SLC4A5,TRPM4
SLC4A5,TRPM5
SLC4A5,UNC79
SLC4A5,UNC80
SLC4A7,ACACA
SLC4A7,ACACB
SLC4A7,ACTN2
SLC4A7,ARL6IP5
SLC4A7,ASIC1
SLC4A7,ASIC2
SLC4A7,ASIC3
SLC4A7,ASIC4
SLC4A7,ASIC5
SLC4A7,ATP1A1
SLC4A7,ATP1A2
SLC4A7,ATP1A3
SLC4A7,ATP1A4
SLC4A7,ATP1B1
SLC4A7,ATP1B2
SLC4A7,ATP1B3
SLC4A7,ATP1B4
SLC4A7,CA12
SLC4A7,CA13
SLC4A7,CA14
SLC4A7,CA1
SLC4A7,CA2
SLC4A7,CA3
SLC4A7,CA4
SLC4A7,CA6
SLC4A7,CA7
SLC4A7,CA9
SLC4A7,CAD
SLC4A7,CALM1
SLC4A7,CAMK2A
SLC4A7,CAMK2B
SLC4A7,CAMK2D
SLC4A7,CAMK2G
SLC4A7,CHRNA3
SLC4A7,CHRNA4
SLC4A7,CHRNB2
SLC4A7,CHRNB4
SLC4A7,CHRND
SLC4A7,CHRNE
SLC4A7,CHRNG
SLC4A7,CLTRN
SLC4A7,CNGA1
SLC4A7,CNGA2
SLC4A7,CNGA4
SLC4A7,CNGB1
SLC4A7,DLG1
SLC4A7,DLG2
SLC4A7,DLG3
SLC4A7,DLG4
SLC4A7,FGF11
SLC4A7,FGF12
SLC4A7,FGF13
SLC4A7,FGF14
SLC4A7,GRIA1
SLC4A7,GRIA2
SLC4A7,GRIA3
SLC4A7,GRIA4
SLC4A7,GRIK1
SLC4A7,GRIK2
SLC4A7,GRIN1
SLC4A7,GRIN2B
SLC4A7,GRIN2D
SLC4A7,HTR3A
SLC4A7,HTR3B
SLC4A7,HTR3C
SLC4A7,HTR3D
SLC4A7,HTR3E
SLC4A7,LRRC7
SLC4A7,MFSD2A
SLC4A7,MFSD4B
SLC4A7,NALCN
SLC4A7,NCOA1
SLC4A7,NCOA2
SLC4A7,NEFL
SLC4A7,NR1H4
SLC4A7,PDZD11
SLC4A7,RANGRF
SLC4A7,RRM1
SLC4A7,RRM2B
SLC4A7,RRM2
SLC4A7,RSC1A1
SLC4A7,RUNX1
SLC4A7,RXRA
SLC4A7,SCN10A
SLC4A7,SCN11A
SLC4A7,SCN1A
SLC4A7,SCN1B
SLC4A7,SCN2A
SLC4A7,SCN2B
SLC4A7,SCN3A
SLC4A7,SCN3B
SLC4A7,SCN4A
SLC4A7,SCN4B
SLC4A7,SCN5A
SLC4A7,SCN7A
SLC4A7,SCN8A
SLC4A7,SCN9A
SLC4A7,SCNN1A
SLC4A7,SCNN1B
SLC4A7,SCNN1D
SLC4A7,SCNN1G
SLC4A7,SLC10A1
SLC4A7,SLC10A2
SLC4A7,SLC10A6
SLC4A7,SLC11A2
SLC4A7,SLC12A1
SLC4A7,SLC12A2
SLC4A7,SLC12A3
SLC4A7,SLC13A1
SLC4A7,SLC13A2
SLC4A7,SLC13A3
SLC4A7,SLC13A4
SLC4A7,SLC13A5
SLC4A7,SLC17A1
SLC4A7,SLC17A2
SLC4A7,SLC17A3
SLC4A7,SLC17A4
SLC4A7,SLC1A1
SLC4A7,SLC1A2
SLC4A7,SLC1A3
SLC4A7,SLC1A4
SLC4A7,SLC1A5
SLC4A7,SLC1A6
SLC4A7,SLC1A7
SLC4A7,SLC20A1
SLC4A7,SLC20A2
SLC4A7,SLC22A15
SLC4A7,SLC22A16
SLC4A7,SLC22A4
SLC4A7,SLC22A5
SLC4A7,SLC23A1
SLC4A7,SLC23A2
SLC4A7,SLC24A1
SLC4A7,SLC24A2
SLC4A7,SLC24A3
SLC4A7,SLC24A4
SLC4A7,SLC25A20
SLC4A7,SLC26A11
SLC4A7,SLC26A1
SLC4A7,SLC26A2
SLC4A7,SLC26A3
SLC4A7,SLC26A7
SLC4A7,SLC26A9
SLC4A7,SLC27A2
SLC4A7,SLC27A3
SLC4A7,SLC27A4
SLC4A7,SLC27A5
SLC4A7,SLC28A1
SLC4A7,SLC28A2
SLC4A7,SLC28A3
SLC4A7,SLC34A1
SLC4A7,SLC34A2
SLC4A7,SLC34A3
SLC4A7,SLC38A1
SLC4A7,SLC38A2
SLC4A7,SLC38A3
SLC4A7,SLC38A4
SLC4A7,SLC38A5
SLC4A7,SLC3A1
SLC4A7,SLC3A2
SLC4A7,SLC4A10
SLC4A7,SLC4A1
SLC4A7,SLC4A2
SLC4A7,SLC4A8
SLC4A7,SLC4A9
SLC4A7,SLC5A10
SLC4A7,SLC5A11
SLC4A7,SLC5A12
SLC4A7,SLC5A1
SLC4A7,SLC5A2
SLC4A7,SLC5A3
SLC4A7,SLC5A4
SLC4A7,SLC5A5
SLC4A7,SLC5A6
SLC4A7,SLC5A7
SLC4A7,SLC5A8
SLC4A7,SLC5A9
SLC4A7,SLC6A11
SLC4A7,SLC6A12
SLC4A7,SLC6A13
SLC4A7,SLC6A14
SLC4A7,SLC6A15
SLC4A7,SLC6A19
SLC4A7,SLC6A1
SLC4A7,SLC6A20
SLC4A7,SLC6A2
SLC4A7,SLC6A3
SLC4A7,SLC6A4
SLC4A7,SLC6A5
SLC4A7,SLC6A6
SLC4A7,SLC6A7
SLC4A7,SLC6A8
SLC4A7,SLC6A9
SLC4A7,SLC7A1
SLC4A7,SLC7A2
SLC4A7,SLC7A3
SLC4A7,SLC7A5
SLC4A7,SLC7A6
SLC4A7,SLC7A7
SLC4A7,SLC7A9
SLC4A7,SLC8A1
SLC4A7,SLC8A2
SLC4A7,SLC8A3
SLC4A7,SLC9A1
SLC4A7,SLC9A2
SLC4A7,SLC9A3
