gene_name,entry_name
DPAGT1,A0A804HKZ3_HUMAN
DPAGT1,A0A804HJ22_HUMAN
DPAGT1,A0A804HL46_HUMAN
DPAGT1,A0A804HIP7_HUMAN
DPAGT1,A0A804HJ11_HUMAN
ECHS1,ECHM_HUMAN
ECHS1,A0A384MDW7_HUMAN
PDE6H,CNCG_HUMAN
GPX6,GPX6_HUMAN
GPX6,A3KN74_HUMAN
GPX6,A0A182DWH6_HUMAN
PDE7A,PDE7A_HUMAN
PDE7A,E5RG23_HUMAN
PDE7A,Q7Z7I0_HUMAN
PISD,PISD_HUMAN
PISD,B1AKN0_HUMAN
PISD,B1AKM8_HUMAN
PISD,B1AKM6_HUMAN
PISD,F8WCS6_HUMAN
PISD,H0Y7P7_HUMAN
PISD,B1AKM9_HUMAN
EHHADH,ECHP_HUMAN
EHHADH,A0PJI6_HUMAN
EHHADH,C9JJE0_HUMAN
PDE1A,PDE1A_HUMAN
PDE1A,Q9Y246_HUMAN
PDE1A,Q9UNL9_HUMAN
PDE1A,Q9Y634_HUMAN
PDE1A,Q53TB0_HUMAN
PDE1A,Q9Y633_HUMAN
PDE1A,A0A8Q3WKY5_HUMAN
PDE1A,Q53T15_HUMAN
COX10,COX10_HUMAN
COX10,A0A590UJJ5_HUMAN
COX10,J3KSJ3_HUMAN
COX10,J3KRW4_HUMAN
COX10,H7C101_HUMAN
TK2,KITM_HUMAN
TK2,A0A7I2V465_HUMAN
TK2,A0A7I2V408_HUMAN
TK2,A0A7I2V406_HUMAN
TK2,A5PLM0_HUMAN
TK2,H3BV57_HUMAN
TK2,A0A7P0MLU2_HUMAN
TK2,A0A7I2V2L8_HUMAN
TK2,A0A7I2V304_HUMAN
TK2,A0A7P0SB82_HUMAN
TK2,H3BP77_HUMAN
TK2,A0A7I2V471_HUMAN
TK2,J3KSZ2_HUMAN
TK2,A0A7I2V5P3_HUMAN
TK2,A0A7I2YQY6_HUMAN
TK2,A4IF54_HUMAN
TK2,A0A0A0MSY7_HUMAN
TK2,J3KS73_HUMAN
TK2,J3QL12_HUMAN
TK2,A0A7I2V4A1_HUMAN
TK2,J3QRP0_HUMAN
TK2,A0A7I2V3A3_HUMAN
TK2,A0A7I2V557_HUMAN
TK2,A0A7I2V5S4_HUMAN
TK2,A0A7I2V3V1_HUMAN
TK2,Q6I8R3_HUMAN
TK2,A0A7P0PE46_HUMAN
GALNS,GALNS_HUMAN
GALNS,Q6MZF5_HUMAN
GALNS,H3BNU2_HUMAN
GALNS,A0A1A7UP97_HUMAN
GALNS,A0A286S6D8_HUMAN
GALNS,A0A2I6U1L6_HUMAN
GALNS,A0A7D4W8K5_HUMAN
GALNS,H3BSU9_HUMAN
GALNS,Q96I49_HUMAN
GALNS,H3BV24_HUMAN
GALNS,A0A7D4WTF4_HUMAN
GALNS,H3BP66_HUMAN
GALNS,A0A7D4WJI5_HUMAN
TH,TY3H_HUMAN
TH,P78428_HUMAN
TH,H0Y670_HUMAN
TH,H0Y677_HUMAN
TH,Q7KZ39_HUMAN
TH,F8W8M5_HUMAN
TH,Q7KZ36_HUMAN
TH,Q7KZ38_HUMAN
TH,Q7KZ44_HUMAN
TH,E7EQI0_HUMAN
TH,Q9UQ57_HUMAN
PIPOX,SOX_HUMAN
PIPOX,K7EK30_HUMAN
PIPOX,Q6IAJ9_HUMAN
PIPOX,Q8N6Z6_HUMAN
PIPOX,K7EJU8_HUMAN
SEPHS1,SPS1_HUMAN
SEPHS1,Q5T5U7_HUMAN
SEPHS1,Q5T5U6_HUMAN
RPE65,RPE65_HUMAN
RPE65,A0AAQ5BH81_HUMAN
RPE65,A0AAQ5BH58_HUMAN
RPE65,Q2EKB8_HUMAN
RPE65,C7FEP0_HUMAN
RPE65,L8EC55_HUMAN
RPE65,H9ND74_HUMAN
RPE65,A0AAQ5BH46_HUMAN
RPE65,A0AAQ5BH62_HUMAN
MTHFS,MTHFS_HUMAN
MTHFS,H3BN04_HUMAN
MTHFS,Q96EE9_HUMAN
MTHFS,H3BMB9_HUMAN
MTHFS,A0A0U1RQM3_HUMAN
PIGM,PIGM_HUMAN
PKM,KPYM_HUMAN
PKM,A0A804F6T5_HUMAN
PKM,B4DNK4_HUMAN
PKM,H3BQZ3_HUMAN
PKM,A0A8V8TNX9_HUMAN
PKM,A0A8V8TMM5_HUMAN
PKM,H3BU13_HUMAN
PKM,H3BTN5_HUMAN
PKM,H3BN34_HUMAN
PKM,H3BTJ2_HUMAN
PKM,H3BT25_HUMAN
PKM,H3BQ34_HUMAN
PKM,A0A804F729_HUMAN
PKM,H3BUW1_HUMAN
SULT1A1,ST1A1_HUMAN
SULT1A1,H3BQX5_HUMAN
SULT1A1,H3BRY5_HUMAN
UGT1A1,UD11_HUMAN
UGT1A1,Q5DT03_HUMAN
UGT1A1,Q9BX76_HUMAN
UGT1A1,W6JNV6_HUMAN
UGT1A1,W6JGU6_HUMAN
UGT1A1,A0A346RP37_HUMAN
UGT1A1,A0A346RP36_HUMAN
UGT1A1,W6JGU4_HUMAN
UGT1A1,W6JIA6_HUMAN
UGT1A1,A0A0M4UT75_HUMAN
UGT1A1,B6EBF5_HUMAN
UGT1A1,A0A1L2FNL9_HUMAN
UGT1A1,W6JGV8_HUMAN
UGT1A1,W6JIB0_HUMAN
UGT1A1,Q9H3F9_HUMAN
UGT1A1,A0A346RP38_HUMAN
UGT1A1,W6JHY2_HUMAN
UGT1A1,W6JGV5_HUMAN
CYP4A22,CP4AM_HUMAN
CYP4A22,Q5TCH5_HUMAN
CYP4A22,A0A087WZX9_HUMAN
CYP4A22,A5PL05_HUMAN
CYP4A22,A5PKT5_HUMAN
CYP4A22,A0A0C4DFN9_HUMAN
HADH,HCDH_HUMAN
HADH,J3KR89_HUMAN
HADH,A0A1W2PNM1_HUMAN
HADH,A0A804HLB5_HUMAN
HADH,A0A804HJK7_HUMAN
HADH,A0A1W2PQ55_HUMAN
HADH,A0A1W2PQ78_HUMAN
HADH,A0A1W2PP40_HUMAN
HADH,A0A0D9SFP2_HUMAN
HADH,E9PF18_HUMAN
HADH,A0A1W2PRT2_HUMAN
HADH,A0A0A0MSE2_HUMAN
HADH,A0A804HKJ2_HUMAN
HADH,A0A1W2PQV5_HUMAN
HADH,A0A804HJW7_HUMAN
HADH,A0A1W2PRM6_HUMAN
HADH,A0A1W2PQC2_HUMAN
CYP51A1,CP51A_HUMAN
CYP51A1,H7C0D0_HUMAN
CYP51A1,Q05D40_HUMAN
CYP51A1,A0A8I5KRT9_HUMAN
B3GALT5,B3GT5_HUMAN
B3GALT5,A0A0A0MS93_HUMAN
ACSL4,ACSL4_HUMAN
ACSL4,H0Y9A0_HUMAN
ACSL4,A0A804HI36_HUMAN
ACSL4,D6RDA8_HUMAN
ACSL4,D6RF95_HUMAN
COQ7,COQ7_HUMAN
COQ7,I3L1T0_HUMAN
COQ7,Q8NI45_HUMAN
COQ7,Q49A71_HUMAN
COQ7,H3BP28_HUMAN
COQ7,H3BTN8_HUMAN
COQ7,H3BS11_HUMAN
COQ7,H3BSZ3_HUMAN
CYP11B1,C11B1_HUMAN
CYP11B1,Q4VAR0_HUMAN
CYP11B1,Q8TE41_HUMAN
CYP11B1,Q8TE39_HUMAN
CYP11B1,D2KC07_HUMAN
CYP11B1,Q8TE38_HUMAN
CYP11B1,A9UF29_HUMAN
CYP11B1,H0YBR4_HUMAN
CYP11B1,Q8TE40_HUMAN
GLUL,GLNA_HUMAN
GLUL,A1L199_HUMAN
GLUL,A0A2R8YDT1_HUMAN
PPCDC,COAC_HUMAN
PPCDC,H3BU63_HUMAN
PPCDC,H3BQB0_HUMAN
PPCDC,H3BRQ0_HUMAN
PPCDC,H3BSE3_HUMAN
PPCDC,H3BPW5_HUMAN
PPCDC,H3BU34_HUMAN
ALOX15B,LX15B_HUMAN
ALOX15B,I3L1D5_HUMAN
SARDH,SARDH_HUMAN
SARDH,Q9UL10_HUMAN
SARDH,Q9UL11_HUMAN
SARDH,Q05BT1_HUMAN
SARDH,Q5SYV2_HUMAN
SARDH,Q5SYV1_HUMAN
SARDH,Q5SYU9_HUMAN
CAD,PYR1_HUMAN
CAD,G1UI39_HUMAN
CAD,H7BZB3_HUMAN
CAD,Q53SZ4_HUMAN
CAD,H7C3Z5_HUMAN
CAD,F8VPD4_HUMAN
CAD,Q53SY7_HUMAN
CAD,H7C2E4_HUMAN
CYP2C9,CP2C9_HUMAN
CYP2C9,A0A7D5YZ42_HUMAN
CYP2C9,A0A2H4QWV3_HUMAN
CYP2C9,A0A1X9PW33_HUMAN
CYP2C9,A0A1X9PW57_HUMAN
CYP2C9,A0A2H4QWL2_HUMAN
CYP2C9,A0A1X9PW73_HUMAN
CYP2C9,S5R8H1_HUMAN
CYP2C9,A0A1X9PWC6_HUMAN
CYP2C9,S5RV20_HUMAN
CYP2C9,A0A2H4QWT6_HUMAN
CYP2C9,S5RG22_HUMAN
CYP2C9,A0A2D1BLU4_HUMAN
CYP2C9,A0A7D5YZN0_HUMAN
CYP2C9,A0A1X9PW55_HUMAN
CYP2C9,A0A0A7MAK0_HUMAN
CYP2C9,A0A345FZQ9_HUMAN
CYP2C9,A0A7D5UNI7_HUMAN
CYP2C9,A0A2H4QWU7_HUMAN
CYP2C9,S5RV29_HUMAN
CYP2C9,A0A7D5YV17_HUMAN
CYP2C9,S5R8G8_HUMAN
CYP2C9,A0A2H4QWS7_HUMAN
CYP2C9,Q9UQ59_HUMAN
CYP2C9,A0A866U7A7_HUMAN
CYP2C9,A0A2H4QWR7_HUMAN
CYP2C9,A0A1X9PW77_HUMAN
CYP2C9,A0A345FZQ8_HUMAN
CYP2C9,A0A2H4QWU9_HUMAN
CYP2C9,A0A2H4QWU1_HUMAN
CYP2C9,A0A2H4QWR8_HUMAN
CYP2C9,A0A7D5UNN1_HUMAN
CYP2C9,A0A866U6Z0_HUMAN
CYP2C9,A0A2H4QWT3_HUMAN
CYP2C9,S5RXA4_HUMAN
CYP2C9,A0A2H4QWU8_HUMAN
CYP2C9,A0A866U5P9_HUMAN
CYP2C9,A0A1X9PWD6_HUMAN
CYP2C9,A0A2H4QWR6_HUMAN
CYP2C9,Q5EDC5_HUMAN
CYP2C9,Q9UEH3_HUMAN
CYP2C9,A0A2H4QWQ3_HUMAN
CYP2C9,A0A2R8YF67_HUMAN
CYP2C9,A0A2H4QWJ3_HUMAN
CYP2C9,A0A2D1BIX4_HUMAN
GNS,GNS_HUMAN
GNS,H7C3P4_HUMAN
GNS,A0A024RBC5_HUMAN
GNS,H0YFA9_HUMAN
GNS,F5H4C6_HUMAN
GNS,F6S8M0_HUMAN
GNS,A0A0S2Z3S2_HUMAN
NANS,SIAS_HUMAN
NANS,Q5TBR0_HUMAN
NANS,Q5TBR1_HUMAN
RRM1,RIR1_HUMAN
RRM1,H0YCY7_HUMAN
RRM1,E9PJ62_HUMAN
RRM1,E9PL69_HUMAN
RRM1,E9PP77_HUMAN
RRM1,E9PRY9_HUMAN
GGCT,GGCT_HUMAN
GGCT,A0A0B4J1Y4_HUMAN
GGCT,H7BZK5_HUMAN
GGCT,B8ZZK2_HUMAN
AWAT2,AWAT2_HUMAN
AWAT2,H0YAL0_HUMAN
ACADL,ACADL_HUMAN
MGAT2,MGAT2_HUMAN
ENPP6,ENPP6_HUMAN
ENPP6,L8ECN5_HUMAN
ENPP6,D6R9P1_HUMAN
AK3,KAD3_HUMAN
AK3,Q7Z531_HUMAN
AK3,Q7Z4Y4_HUMAN
GNPAT,GNPAT_HUMAN
GNPAT,A0A2R8YH69_HUMAN
GNPAT,Q5TBH8_HUMAN
GNPAT,Q5TBH6_HUMAN
NEU4,NEUR4_HUMAN
NEU4,F8WE58_HUMAN
NEU4,C9J295_HUMAN
NEU4,C9JEA3_HUMAN
NEU4,Q3KR05_HUMAN
NEU4,C9IZG9_HUMAN
NEU4,C9JRN9_HUMAN
NEU4,C9J2V4_HUMAN
NEU4,B3KR54_HUMAN
NEU4,C9J5X2_HUMAN
NEU4,C9J2R4_HUMAN
HK2,HXK2_HUMAN
HK2,Q53QX9_HUMAN
HK2,Q53SG7_HUMAN
HK2,E9PB90_HUMAN
PAPSS2,PAPS2_HUMAN
PAPSS2,Q5TB52_HUMAN
HSD11B2,DHI2_HUMAN
HSD11B2,R4GN04_HUMAN
MTHFD1L,C1TM_HUMAN
MTHFD1L,B7ZM99_HUMAN
MTHFD1L,A0A087WVM4_HUMAN
MTHFD1L,H0Y327_HUMAN
MTHFD1L,Q5JYA3_HUMAN
MTHFD1L,Q4VXM1_HUMAN
MTHFD1L,Q4VXV2_HUMAN
MTHFD1L,Q4VXM0_HUMAN
MTHFD1L,Q5JYA8_HUMAN
SGPP1,SGPP1_HUMAN
MAOA,AOFA_HUMAN
MAOA,Q53YE7_HUMAN
MAOA,A0A1W5KJW8_HUMAN
MAOA,Q5UL91_HUMAN
MAOA,Q5ULA9_HUMAN
MAOA,Q5UL94_HUMAN
MAOA,A0A8I5KP93_HUMAN
MAOA,A0A8I5KUC3_HUMAN
MAOA,Q49A63_HUMAN
MAOA,Q5ULA3_HUMAN
PIGO,PIGO_HUMAN
PIGO,A0A8V8TR33_HUMAN
PIGO,A0A8V8TPZ0_HUMAN
PIGO,A0A8V8TPI0_HUMAN
PIGO,A0A8V8TQT1_HUMAN
PIGO,A0A8V8TQ25_HUMAN
PIGO,A0A8V8TPI4_HUMAN
STS,STS_HUMAN
STS,A0A590UJL0_HUMAN
STS,A6PYA4_HUMAN
STS,Q0W975_HUMAN
STS,A0A590UJT4_HUMAN
STS,Q16244_HUMAN
STS,C7BWB5_HUMAN
STS,A0A590UJY9_HUMAN
GPX4,GPX4_HUMAN
GPX4,Q6PJX4_HUMAN
GPX4,K7EKX7_HUMAN
GPX4,Q6PI42_HUMAN
GPX4,A0A0A0MTT1_HUMAN
GPX4,A0A9L9PXS3_HUMAN
GPX4,K7EJ20_HUMAN
GPX4,A0A087X247_HUMAN
GPX4,K7ENB4_HUMAN
GPX4,K7ERP4_HUMAN
GPX4,R4GNE4_HUMAN
PDE4D,PDE4D_HUMAN
PDE4D,A0A140VJR0_HUMAN
PDE4D,D6RAQ0_HUMAN
PDE4D,D6RIG1_HUMAN
PDE4D,D6RHE0_HUMAN
PDE4D,A0A1B0GW84_HUMAN
PDE4D,D6RBB2_HUMAN
PDE4D,D6R9L4_HUMAN
ALG3,ALG3_HUMAN
ALG3,H7BZZ2_HUMAN
ALG3,H7C0X4_HUMAN
ALG3,C9J7S5_HUMAN
ALG3,F8WF93_HUMAN
ALG3,F8WE30_HUMAN
CPOX,HEM6_HUMAN
CPOX,D6RER6_HUMAN
P4HA3,P4HA3_HUMAN
P4HA3,E9PM97_HUMAN
P4HA3,H0YCC3_HUMAN
FUT3,FUT3_HUMAN
FUT3,A0A7M1IME8_HUMAN
FUT3,A0A7M1IM29_HUMAN
FUT3,A0A7M1IM18_HUMAN
FUT3,Q9P1W6_HUMAN
FUT3,A0A866W2E4_HUMAN
FUT3,A0A7M1IM08_HUMAN
FUT3,K7EQ20_HUMAN
FUT3,A0A7G4RBH2_HUMAN
FUT3,A0A866W2F4_HUMAN
FUT3,A0A7M1IM40_HUMAN
FUT3,A8K737_HUMAN
FUT3,K7ES24_HUMAN
FUT3,A0A866VVC5_HUMAN
FUT3,A0A7G4RBI3_HUMAN
FUT3,A0A9E8S0H5_HUMAN
FUT3,A0A7G4RBK5_HUMAN
FUT3,A0A7S6PT87_HUMAN
FUT3,A0A866W2F7_HUMAN
FUT3,B3GVC1_HUMAN
FUT3,A0AAG2UW41_HUMAN
FUT3,A0A866W2F3_HUMAN
FUT3,A0A866W0V3_HUMAN
FUT3,A0A7M1IMC7_HUMAN
FUT3,A0A7M1ILZ8_HUMAN
FUT3,A0AAG2UVP3_HUMAN
FUT3,A0A866W340_HUMAN
FUT3,A0A9E8S311_HUMAN
FUT3,A0A7G4RBK1_HUMAN
FUT3,A0A7G4RBJ2_HUMAN
FUT3,A0A7G4RBI5_HUMAN
FUT3,A0A7M1IMC0_HUMAN
FUT3,A0A7M1IM91_HUMAN
FUT3,A0A866W0T5_HUMAN
FUT3,K7ENT3_HUMAN
FUT3,B5B9M4_HUMAN
FUT3,B3W6H0_HUMAN
ADH7,ADH7_HUMAN
ADH7,C9JP14_HUMAN
ADH7,A0A0C4DG85_HUMAN
ADH7,E9PFG0_HUMAN
AOC2,AOC2_HUMAN
CAT,CATA_HUMAN
CAT,A0A3B3ITJ0_HUMAN
HARS2,SYHM_HUMAN
HARS2,A0A2R8Y5P7_HUMAN
HARS2,A0A2R8Y6I1_HUMAN
HARS2,D6R9M5_HUMAN
HARS2,B4DQ67_HUMAN
HARS2,D6RJE6_HUMAN
HARS2,A0A2R8Y4X6_HUMAN
HARS2,A0A2R8Y3N3_HUMAN
HARS2,A0A2R8Y5E8_HUMAN
HARS2,D6RB22_HUMAN
ABAT,GABT_HUMAN
ABAT,H3BP74_HUMAN
ABAT,H3BRJ1_HUMAN
ABAT,H3BMJ9_HUMAN
ABAT,H3BP84_HUMAN
ABAT,H3BRT1_HUMAN
ABAT,H3BPW8_HUMAN
ABAT,X5D2Y3_HUMAN
ABAT,H3BRN4_HUMAN
ABAT,H3BNQ7_HUMAN
ABAT,X5D8S1_HUMAN
HAO2,HAOX2_HUMAN
HAO2,Q5QP02_HUMAN
SYNJ2,SYNJ2_HUMAN
SYNJ2,H0YEV8_HUMAN
SYNJ2,A0A1W2PR85_HUMAN
SYNJ2,H7BY56_HUMAN
SYNJ2,Q5TA15_HUMAN
SYNJ2,E7ER60_HUMAN
GCNT1,GCNT1_HUMAN
GCNT1,L8E8T5_HUMAN
MPI,MPI_HUMAN
MPI,H3BPB8_HUMAN
MPI,B4DYB8_HUMAN
MPI,H3BM77_HUMAN
MPI,H3BN01_HUMAN
MPI,H3BMZ9_HUMAN
MPI,H3BPM5_HUMAN
MPI,H3BPU7_HUMAN
MPI,H3BPP3_HUMAN
MPI,H3BP57_HUMAN
MPI,H3BT46_HUMAN
MPI,H3BT48_HUMAN
MPI,F5GX71_HUMAN
MPI,H3BU66_HUMAN
MPI,H3BUG1_HUMAN
MPI,H3BQX0_HUMAN
MPI,H3BNY8_HUMAN
MPI,H3BUZ9_HUMAN
PGD,6PGD_HUMAN
PGD,K7EJT3_HUMAN
PGD,K7EM49_HUMAN
PGD,K7ELN9_HUMAN
PGD,K7EPF6_HUMAN
PGD,K7EMN2_HUMAN
ACOT4,ACOT4_HUMAN
B4GALT4,B4GT4_HUMAN
B4GALT4,B2RAZ5_HUMAN
B4GALT4,C9JY38_HUMAN
B4GALT4,C9J3R8_HUMAN
B4GALT4,E7ETS9_HUMAN
B4GALT4,C9JA31_HUMAN
B4GALT4,C9J644_HUMAN
B4GALT4,C9J5S0_HUMAN
B4GALT4,C9J4S5_HUMAN
B4GALT4,C9JE00_HUMAN
B4GALT4,C9JY35_HUMAN
CYP2E1,CP2E1_HUMAN
CYP2E1,H0YGV5_HUMAN
CYP2E1,H0Y7H4_HUMAN
CYP2E1,H0Y593_HUMAN
CYP2E1,Q573H0_HUMAN
CYP2E1,Q573G9_HUMAN
CYP2E1,Q6NWT7_HUMAN
CYP2E1,F5H694_HUMAN
CYP2E1,Q4LBD0_HUMAN
CYP2E1,Q6LER5_HUMAN
CYP2E1,Q16868_HUMAN
INPP5B,I5P2_HUMAN
INPP5B,B1ARF3_HUMAN
LPCAT3,MBOA5_HUMAN
LPCAT3,B7Z3N5_HUMAN
LPCAT3,F5H7K7_HUMAN
LPCAT3,F5H0M4_HUMAN
LPCAT3,F5GYT3_HUMAN
LPCAT3,F5H680_HUMAN
PSTK,PSTK_HUMAN
PSTK,H7BYY4_HUMAN
ADA,ADA_HUMAN
ADA,A0A0S2Z3T6_HUMAN
ADA,F5GXW0_HUMAN
ADA,A0A8Q3WKZ6_HUMAN
ADA,A0A0S2Z381_HUMAN
ADA,A0A0S2Z3B9_HUMAN
ADA,F5GWI4_HUMAN
ADA,A0A8Q3WM58_HUMAN
ADA,A0A8Q3WKZ5_HUMAN
ADA,A0A8Q3WLK2_HUMAN
ADA,A0A8Q3SI46_HUMAN
ADA,A0A8Q3WL01_HUMAN
ADA,A0A8Q3WKY2_HUMAN
ADA,A0A8Q3WKX5_HUMAN
ADA,A0A8Q3SJ25_HUMAN
ADA,A0A8Q3SIC0_HUMAN
ADA,A0A8Q3SI64_HUMAN
ADA,A0A8Q3SIA9_HUMAN
ADA,A0A8Q3WKZ1_HUMAN
ADA,A0A8Q3WKX8_HUMAN
ADA,A0A8Q3WL06_HUMAN
ADA,A0A8Q3WM84_HUMAN
ADA,A0A8Q3WL32_HUMAN
ADA,F5GYD4_HUMAN
ADA,X5D767_HUMAN
ADA,A0A8Q3WKZ4_HUMAN
ADA,A0A8Q3SIG8_HUMAN
ADA,A0A8Q3WKW4_HUMAN
ADA,A0A8Q3SI69_HUMAN
ADA,A0A8Q3SIE4_HUMAN
ADA,A0A8Q3WKZ9_HUMAN
ADA,A0A8Q3SIC7_HUMAN
ADA,A0A8Q3SJ63_HUMAN
ADA,A0A8Q3SIH0_HUMAN
ADA,A0A8Q3WLJ0_HUMAN
ADA,A0A8Q3SJ50_HUMAN
ADA,Q16073_HUMAN
ADA,A0A8Q3SJ57_HUMAN
ADA,A0A8Q3WM09_HUMAN
LIPA,LICH_HUMAN
LIPA,Q5T770_HUMAN
LIPA,Q5T073_HUMAN
LIPA,A0A0A0MT32_HUMAN
ST6GAL1,SIAT1_HUMAN
ST6GAL1,C9IYS8_HUMAN
ST6GAL1,C9JKG0_HUMAN
ST6GAL1,C9JVK7_HUMAN
ST6GAL1,C9J6X5_HUMAN
ST6GAL1,C9K0R8_HUMAN
ST6GAL1,C9JI90_HUMAN
ST6GAL1,H7C472_HUMAN
ST6GAL1,C9JH16_HUMAN
ST6GAL1,C9JAT4_HUMAN
ST6GAL1,C9JPG6_HUMAN
ST6GAL1,C9JTR0_HUMAN
ST6GAL1,L8E992_HUMAN
ST6GAL1,C9JFM4_HUMAN
ST6GAL1,C9JR47_HUMAN
CES2,EST2_HUMAN
CES2,H3BUN5_HUMAN
CES2,J3QSC0_HUMAN
CES2,Q6IPK9_HUMAN
CES2,Q4G0E9_HUMAN
CES2,J3QLP1_HUMAN
CNDP1,CNDP1_HUMAN
CNDP1,J3QQM7_HUMAN
CNDP1,J3KRP0_HUMAN
SORD,DHSO_HUMAN
SORD,H0YKB3_HUMAN
SORD,A0A6I8PRA7_HUMAN
SORD,A0A6I8PIS1_HUMAN
GALT,GALT_HUMAN
GALT,G3V3U5_HUMAN
GALT,P78433_HUMAN
GALT,Q16554_HUMAN
GALT,Q14388_HUMAN
GALT,D1MBF6_HUMAN
GALT,Q14379_HUMAN
GALT,D0EM87_HUMAN
GALT,H0YJL3_HUMAN
GALT,A0A0S2Z4I0_HUMAN
GALT,Q14354_HUMAN
GALT,Q14368_HUMAN
GALT,F2Z2X9_HUMAN
GALT,F6KV90_HUMAN
GALT,C8CHJ4_HUMAN
GALT,Q14366_HUMAN
GALT,Q7KZ63_HUMAN
GALT,Q14362_HUMAN
GALT,D0EM86_HUMAN
GALT,G3V223_HUMAN
GALT,E5LCI1_HUMAN
GALT,A0A0S2Z3Y7_HUMAN
GALT,C1P5Z6_HUMAN
GALT,C8CHJ3_HUMAN
GALT,Q14367_HUMAN
GALT,Q9UMJ9_HUMAN
GALT,D1MBF5_HUMAN
FUT5,FUT5_HUMAN
AMACR,AMACR_HUMAN
AMACR,D6RB81_HUMAN
GAMT,GAMT_HUMAN
GAMT,K7EM34_HUMAN
GAMT,A0A1W2PR36_HUMAN
B4GAT1,B4GA1_HUMAN
MIOX,MIOX_HUMAN
MIOX,A6PVH2_HUMAN
MIOX,A6PVH4_HUMAN
XDH,XDH_HUMAN
XDH,Q585T6_HUMAN
XDH,A0AA96C912_HUMAN
GPI,G6PI_HUMAN
GPI,A0A0G2JLI6_HUMAN
GPI,K7ELR7_HUMAN
GPI,K7EPY4_HUMAN
GPI,K7ENA0_HUMAN
GPI,K7EP41_HUMAN
GPI,A0A0J9YXP8_HUMAN
GPI,A0A0J9YYH3_HUMAN
GPI,K7ERC6_HUMAN
GPI,A0A0J9YXH9_HUMAN
GPI,A0A0J9YX90_HUMAN
GPI,A0A2U3TZU2_HUMAN
GPI,A0A0J9YYI8_HUMAN
GPI,A0A2R8Y6C7_HUMAN
GPI,K7EQ48_HUMAN
GPI,A0A2R8YF08_HUMAN
GPI,K7ERK8_HUMAN
GPI,K7EIL4_HUMAN
GPI,A0A0J9YXM3_HUMAN
FUT8,FUT8_HUMAN
FUT8,Q546E0_HUMAN
FUT8,G3XAD2_HUMAN
FUT8,A0A669KAW1_HUMAN
FUT8,G3V4A8_HUMAN
FUT8,G3V5E3_HUMAN
FUT8,A5PLL2_HUMAN
FUT8,G3V5Z4_HUMAN
FUT8,G3V509_HUMAN
FUT8,G3V443_HUMAN
FUT8,G3V530_HUMAN
DHRS9,DHRS9_HUMAN
DHRS9,C9J430_HUMAN
PGM2,PGM2_HUMAN
PGM2,E7ENQ8_HUMAN
PGM2,H0Y921_HUMAN
PGM2,E9PD70_HUMAN
NUDT2,AP4A_HUMAN
CYP1A1,CP1A1_HUMAN
CYP1A1,E7EMT5_HUMAN
CYP1A1,A0N0X8_HUMAN
CYP1A1,A4F3V8_HUMAN
CYP1A1,A4F4K4_HUMAN
CYP1A1,Q0VHD5_HUMAN
CYP1A1,A4F4K3_HUMAN
CYP1A1,Q5J9B1_HUMAN
GBGT1,GBGT1_HUMAN
GBGT1,Q5T7U8_HUMAN
GBGT1,J7PW20_HUMAN
GBGT1,A0A2R8YGC1_HUMAN
GBGT1,J7Q1C6_HUMAN
GBGT1,J7Q0Z1_HUMAN
GBGT1,A0A2R8Y4A7_HUMAN
GBGT1,J7Q261_HUMAN
GBGT1,J7Q2I4_HUMAN
GBGT1,Q5T7V0_HUMAN
ADK,ADK_HUMAN
ADK,A0A5F9ZH72_HUMAN
ADK,A0A5F9ZH76_HUMAN
ADK,A0A5F9ZHJ1_HUMAN
ADK,A0A5F9ZH83_HUMAN
ADK,A0A5F9ZH31_HUMAN
ADK,A0A5K1VW94_HUMAN
ADK,A0A5K1VW54_HUMAN
ADK,A0A5F9ZGZ8_HUMAN
ASNS,ASNS_HUMAN
ASNS,F8WEJ5_HUMAN
ASNS,V9GZN1_HUMAN
ASNS,C9JLN6_HUMAN
ASNS,C9J057_HUMAN
ASNS,C9JM09_HUMAN
ASNS,C9JLA3_HUMAN
ASNS,C9JT45_HUMAN
ASNS,C9J605_HUMAN
GCDH,GCDH_HUMAN
GCDH,A0A2H4G245_HUMAN
GCDH,A0A2H4FX81_HUMAN
GCDH,A0A2H4G235_HUMAN
GCDH,A0A2H4G0V0_HUMAN
GCDH,A0AAQ5BHH9_HUMAN
GCDH,A0A2L2DH18_HUMAN
GCDH,A0A2H4FX57_HUMAN
GCDH,G8FL39_HUMAN
GCDH,Q36741_HUMAN
GCDH,A0A2L2DH39_HUMAN
GCDH,K7EKH1_HUMAN
GCDH,K7ES74_HUMAN
GCDH,K7EKT3_HUMAN
GCDH,A0A2H4FX55_HUMAN
GCDH,A0AAQ5BHF9_HUMAN
GCDH,A0A2H4FWZ7_HUMAN
GCDH,A0A2L2DH25_HUMAN
GCDH,A0A2L2DH21_HUMAN
GCDH,A0AAQ5BHD5_HUMAN
GCDH,A0AAQ5BHE4_HUMAN
GCDH,K7ER63_HUMAN
GCDH,A0A1D6XXQ4_HUMAN
GCDH,A0AAQ5BHB0_HUMAN
GCDH,K7ESA6_HUMAN
GCDH,A0A2H4G1S8_HUMAN
GCDH,A0A2L2DH19_HUMAN
GCDH,A0AAQ5BHC1_HUMAN
GCDH,A0A2L2DH10_HUMAN
